,Date,Year,Month,month_day,Country,Prov_Depto,Detpo_Distr_Mun ,Deforestation_ha,date_num
987,2013-08-31,2013,August,08-31,Bolivia,Santa Cruz ,Boyuibe ,20.0,735111.0
988,2013-08-31,2013,August,08-31,Bolivia,Santa Cruz ,Cabezas ,165.0,735111.0
989,2013-08-31,2013,August,08-31,Bolivia,Santa Cruz ,Charagua ,1920.0,735111.0
990,2013-08-31,2013,August,08-31,Bolivia,Santa Cruz ,Concepción ,4.0,735111.0
991,2013-08-31,2013,August,08-31,Bolivia,Santa Cruz ,Cuatro Cañadas ,895.0,735111.0
992,2013-08-31,2013,August,08-31,Bolivia,Santa Cruz ,Pailón ,1478.0,735111.0
993,2013-08-31,2013,August,08-31,Bolivia,Santa Cruz ,San Jose de Chiquitos ,389.0,735111.0
994,2013-08-31,2013,August,08-31,Bolivia,Tarija ,Villamontes ,181.0,735111.0
995,2013-08-31,2013,August,08-31,Bolivia,Tarija ,Yacuiba ,173.0,735111.0
996,2013-08-31,2013,August,08-31,Argentina,Chaco ,9 de Julio ,69.0,735111.0
997,2013-08-31,2013,August,08-31,Argentina,Chaco ,Almirante Brown ,4279.0,735111.0
998,2013-08-31,2013,August,08-31,Argentina,Chaco ,Comandante Fernandez ,85.0,735111.0
999,2013-08-31,2013,August,08-31,Argentina,Chaco ,General Güemes ,1606.0,735111.0
1000,2013-08-31,2013,August,08-31,Argentina,Chaco ,Independencia ,19.0,735111.0
1001,2013-08-31,2013,August,08-31,Argentina,Chaco ,Libertador General San Martin ,47.0,735111.0
1002,2013-08-31,2013,August,08-31,Argentina,Chaco ,Maipú ,623.0,735111.0
1003,2013-08-31,2013,August,08-31,Argentina,Chaco ,O. Higgins ,36.0,735111.0
1004,2013-08-31,2013,August,08-31,Argentina,Córdoba ,Rio Seco ,14.0,735111.0
1005,2013-08-31,2013,August,08-31,Argentina,Formosa ,Patino ,269.0,735111.0
1006,2013-08-31,2013,August,08-31,Argentina,Jujuy ,Santa Barbara ,24.0,735111.0
1007,2013-08-31,2013,August,08-31,Argentina,Salta ,General Jose de San Martin ,1105.0,735111.0
1008,2013-08-31,2013,August,08-31,Argentina,Salta ,Oran ,149.0,735111.0
1009,2013-08-31,2013,August,08-31,Argentina,Salta ,Rivadavia ,130.0,735111.0
1010,2013-08-31,2013,August,08-31,Argentina,Santiago del Estero ,Aguirre ,11.0,735111.0
1011,2013-08-31,2013,August,08-31,Argentina,Santiago del Estero ,Belgrano ,199.0,735111.0
1012,2013-08-31,2013,August,08-31,Argentina,Santiago del Estero ,Copo ,482.0,735111.0
1013,2013-08-31,2013,August,08-31,Argentina,Santiago del Estero ,General Taboada ,1285.0,735111.0
1014,2013-08-31,2013,August,08-31,Argentina,Santiago del Estero ,Juan F. Ibarra ,599.0,735111.0
1015,2013-09-30,2013,September,09-30,Paraguay,Alto Paraguay,Bahía Negra,577.0,735141.0
1016,2013-09-30,2013,September,09-30,Paraguay,Alto Paraguay,Carmelo Peralta,746.0,735141.0
1017,2013-09-30,2013,September,09-30,Paraguay,Alto Paraguay,La Victoria,1100.0,735141.0
1018,2013-09-30,2013,September,09-30,Paraguay,Boquerón,Mcal Estigarribia,6638.0,735141.0
1019,2013-09-30,2013,September,09-30,Paraguay,Presidente Hayes,General Jose Maria Bruguez,0.0,735141.0
1020,2013-09-30,2013,September,09-30,Paraguay,Presidente Hayes,Irala Fernandez,810.0,735141.0
1021,2013-09-30,2013,September,09-30,Paraguay,Presidente Hayes,Pinasco,1740.0,735141.0
1022,2013-09-30,2013,September,09-30,Paraguay,Presidente Hayes,Tte. Esteban Martínez,1529.0,735141.0
1023,2013-09-30,2013,September,09-30,Paraguay,Presidente Hayes,Villa Hayes,1708.0,735141.0
1024,2013-09-30,2013,September,09-30,Bolivia,Santa Cruz,Cuatro Cañadas,249.0,735141.0
1025,2013-09-30,2013,September,09-30,Bolivia,Santa Cruz,Pailón,1230.0,735141.0
1026,2013-09-30,2013,September,09-30,Argentina,Córdoba,Colon,2.0,735141.0
1027,2013-09-30,2013,September,09-30,Argentina,Córdoba,Ischilín,70.0,735141.0
1028,2013-09-30,2013,September,09-30,Argentina,Córdoba,Rio Primero,24.0,735141.0
1029,2013-09-30,2013,September,09-30,Argentina,Córdoba,Rio Seco,734.0,735141.0
1030,2013-09-30,2013,September,09-30,Argentina,Córdoba,Sobremonte,2.0,735141.0
1031,2013-09-30,2013,September,09-30,Argentina,Córdoba,Tulumba,120.0,735141.0
1032,2013-09-30,2013,September,09-30,Argentina,Salta,Candelaria,69.0,735141.0
1033,2013-09-30,2013,September,09-30,Argentina,Salta,Metan,86.0,735141.0
1034,2013-09-30,2013,September,09-30,Argentina,Santiago del Estero,Alberdi,864.0,735141.0
1035,2013-09-30,2013,September,09-30,Argentina,Santiago del Estero,Banda,1153.0,735141.0
1036,2013-09-30,2013,September,09-30,Argentina,Santiago del Estero,Capital,8.0,735141.0
1037,2013-09-30,2013,September,09-30,Argentina,Santiago del Estero,Figueroa,945.0,735141.0
1038,2013-09-30,2013,September,09-30,Argentina,Santiago del Estero,Juan F. Ibarra,1116.0,735141.0
1039,2013-09-30,2013,September,09-30,Argentina,Santiago del Estero,Moreno,2793.0,735141.0
1040,2013-09-30,2013,September,09-30,Argentina,Santiago del Estero,Ojo de Agua,245.0,735141.0
1041,2013-09-30,2013,September,09-30,Argentina,Santiago del Estero,Quebrachos,170.0,735141.0
1042,2013-09-30,2013,September,09-30,Argentina,Santiago del Estero,Robles,1595.0,735141.0
1043,2013-09-30,2013,September,09-30,Argentina,Santiago del Estero,San Martin,381.0,735141.0
1044,2013-09-30,2013,September,09-30,Argentina,Santiago del Estero,Sarmiento,1159.0,735141.0
1045,2013-09-30,2013,September,09-30,Argentina,Santiago del Estero,Silípica,26.0,735141.0
1046,2013-09-30,2013,September,09-30,Argentina,Tucumán,Graneros,41.0,735141.0
1047,2013-09-30,2013,September,09-30,Argentina,Tucumán,Leales,202.0,735141.0
1048,2013-09-30,2013,September,09-30,Argentina,Tucumán,Monteros,2.0,735141.0
1049,2013-09-30,2013,September,09-30,Argentina,Tucumán,Simoca,24.0,735141.0
1050,2013-09-30,2013,September,09-30,Argentina,Tucumán,Trancas,26.0,735141.0
1051,2013-10-31,2013,October,10-31,Paraguay,Alto Paraguay ,Bahía Negra ,2598.0,735172.0
1052,2013-10-31,2013,October,10-31,Paraguay,Alto Paraguay ,Carmelo Peralta ,2545.0,735172.0
1053,2013-10-31,2013,October,10-31,Paraguay,Alto Paraguay ,Fuerte Olimpo ,7509.0,735172.0
1054,2013-10-31,2013,October,10-31,Paraguay,Alto Paraguay ,La Victoria ,1774.0,735172.0
1055,2013-10-31,2013,October,10-31,Paraguay,Boquerón ,Filadelfia ,2519.0,735172.0
1056,2013-10-31,2013,October,10-31,Paraguay,Boquerón ,Loma Plata ,33.0,735172.0
1057,2013-10-31,2013,October,10-31,Paraguay,Boquerón ,Mcal Estigarribia ,11541.0,735172.0
1058,2013-10-31,2013,October,10-31,Paraguay,Presidente Hayes ,Irala Fernandez ,791.0,735172.0
1059,2013-10-31,2013,October,10-31,Paraguay,Presidente Hayes ,Pinasco ,272.0,735172.0
1060,2013-10-31,2013,October,10-31,Paraguay,Presidente Hayes ,Tte. Esteban Martínez ,695.0,735172.0
1061,2013-10-31,2013,October,10-31,Paraguay,Presidente Hayes ,Villa Hayes ,389.0,735172.0
1062,2013-10-31,2013,October,10-31,Bolivia,Chuquisaca ,Machareti ,11.0,735172.0
1063,2013-10-31,2013,October,10-31,Bolivia,Santa Cruz ,Cabezas ,341.0,735172.0
1064,2013-10-31,2013,October,10-31,Bolivia,Santa Cruz ,Carmen Rivero Torrez ,0.0,735172.0
1065,2013-10-31,2013,October,10-31,Bolivia,Santa Cruz ,Charagua ,1227.0,735172.0
1066,2013-10-31,2013,October,10-31,Bolivia,Santa Cruz ,Concepción ,82.0,735172.0
1067,2013-10-31,2013,October,10-31,Bolivia,Santa Cruz ,Cuatro Cañadas ,222.0,735172.0
1068,2013-10-31,2013,October,10-31,Bolivia,Santa Cruz ,Pailón ,571.0,735172.0
1069,2013-10-31,2013,October,10-31,Bolivia,Santa Cruz ,Robore ,21.0,735172.0
1070,2013-10-31,2013,October,10-31,Bolivia,Santa Cruz ,San Jose de Chiquitos ,78.0,735172.0
1071,2013-10-31,2013,October,10-31,Bolivia,Tarija ,Villamontes ,92.0,735172.0
1072,2013-10-31,2013,October,10-31,Bolivia,Tarija ,Yacuiba ,104.0,735172.0
1073,2013-10-31,2013,October,10-31,Argentina,Catamarca ,Capayán ,7.0,735172.0
1074,2013-10-31,2013,October,10-31,Argentina,Catamarca,La Paz ,230.0,735172.0
1075,2013-10-31,2013,October,10-31,Argentina,Catamarca,Santa Rosa ,106.0,735172.0
1076,2013-10-31,2013,October,10-31,Argentina,Chaco ,9 de Julio ,506.0,735172.0
1077,2013-10-31,2013,October,10-31,Argentina,Chaco ,Almirante Brown ,1375.0,735172.0
1078,2013-10-31,2013,October,10-31,Argentina,Chaco ,Chacabuco ,124.0,735172.0
1079,2013-10-31,2013,October,10-31,Argentina,Chaco ,General Belgrano ,130.0,735172.0
1080,2013-10-31,2013,October,10-31,Argentina,Chaco ,General Güemes ,61.0,735172.0
1081,2013-10-31,2013,October,10-31,Argentina,Chaco ,Independencia ,43.0,735172.0
1082,2013-10-31,2013,October,10-31,Argentina,Chaco ,O. Higgins ,2.0,735172.0
1083,2013-10-31,2013,October,10-31,Argentina,Córdoba ,Ischilín ,118.0,735172.0
1084,2013-10-31,2013,October,10-31,Argentina,Córdoba ,Rio Primero ,15.0,735172.0
1085,2013-10-31,2013,October,10-31,Argentina,Córdoba ,Rio Seco ,28.0,735172.0
1086,2013-10-31,2013,October,10-31,Argentina,Formosa ,Bermejo ,29.0,735172.0
1087,2013-10-31,2013,October,10-31,Argentina,Formosa ,Matacos ,1072.0,735172.0
1088,2013-10-31,2013,October,10-31,Argentina,Jujuy ,San Pedro ,325.0,735172.0
1089,2013-10-31,2013,October,10-31,Argentina,Jujuy ,Santa Barbara ,384.0,735172.0
1090,2013-10-31,2013,October,10-31,Argentina,Salta ,Anta ,2209.0,735172.0
1091,2013-10-31,2013,October,10-31,Argentina,Salta ,General Jose de San Martin ,1066.0,735172.0
1092,2013-10-31,2013,October,10-31,Argentina,Salta ,Metan ,3133.0,735172.0
1093,2013-10-31,2013,October,10-31,Argentina,Salta ,Rivadavia ,3884.0,735172.0
1094,2013-10-31,2013,October,10-31,Argentina,Salta ,Rosario de la Frontera ,814.0,735172.0
1095,2013-10-31,2013,October,10-31,Argentina,Santiago del Estero ,Alberdi ,5087.0,735172.0
1096,2013-10-31,2013,October,10-31,Argentina,Santiago del Estero ,Atamisqui ,129.0,735172.0
1097,2013-10-31,2013,October,10-31,Argentina,Santiago del Estero ,Avellaneda ,164.0,735172.0
1098,2013-10-31,2013,October,10-31,Argentina,Santiago del Estero ,Belgrano ,11.0,735172.0
1099,2013-10-31,2013,October,10-31,Argentina,Santiago del Estero ,Choya ,54.0,735172.0
1100,2013-10-31,2013,October,10-31,Argentina,Santiago del Estero ,Copo ,1839.0,735172.0
1101,2013-10-31,2013,October,10-31,Argentina,Santiago del Estero ,General Taboada ,1330.0,735172.0
1102,2013-10-31,2013,October,10-31,Argentina,Santiago del Estero ,Jiménez ,319.0,735172.0
1103,2013-10-31,2013,October,10-31,Argentina,Santiago del Estero ,Juan F. Ibarra ,392.0,735172.0
1104,2013-10-31,2013,October,10-31,Argentina,Santiago del Estero ,Moreno ,4377.0,735172.0
1105,2013-10-31,2013,October,10-31,Argentina,Santiago del Estero ,Ojo de Agua ,29.0,735172.0
1106,2013-10-31,2013,October,10-31,Argentina,Santiago del Estero ,Pellegrini ,1658.0,735172.0
1107,2013-10-31,2013,October,10-31,Argentina,Santiago del Estero ,Rio Hondo ,1.0,735172.0
1108,2013-10-31,2013,October,10-31,Argentina,Tucumán ,Burruyacu ,102.0,735172.0
1109,2013-10-31,2013,October,10-31,Argentina,Tucumán ,Graneros ,148.0,735172.0
1110,2013-10-31,2013,October,10-31,Argentina,Tucumán ,Leales ,107.0,735172.0
1111,2013-10-31,2013,October,10-31,Argentina,Tucumán ,Trancas ,128.0,735172.0
1112,2013-11-30,2013,November,11-30,Paraguay,Alto Paraguay ,Bahía Negra,1015.0,735202.0
1113,2013-11-30,2013,November,11-30,Paraguay,Alto Paraguay ,Carmelo Peralta,739.0,735202.0
1114,2013-11-30,2013,November,11-30,Paraguay,Alto Paraguay ,Fuerte Olimpo,2883.0,735202.0
1115,2013-11-30,2013,November,11-30,Paraguay,Alto Paraguay ,La Victoria,636.0,735202.0
1116,2013-11-30,2013,November,11-30,Paraguay,Boquerón ,Filadelfia,1424.0,735202.0
1117,2013-11-30,2013,November,11-30,Paraguay,Boquerón ,Loma Plata,6.0,735202.0
1118,2013-11-30,2013,November,11-30,Paraguay,Boquerón ,Mcal Estigarribia,6762.0,735202.0
1119,2013-11-30,2013,November,11-30,Paraguay,Presidente Hayes ,General Jose Maria Bruguez,286.0,735202.0
1120,2013-11-30,2013,November,11-30,Paraguay,Presidente Hayes ,Irala Fernandez,222.0,735202.0
1121,2013-11-30,2013,November,11-30,Paraguay,Presidente Hayes ,Jose Falcon,14.0,735202.0
1122,2013-11-30,2013,November,11-30,Paraguay,Presidente Hayes ,Pinasco,250.0,735202.0
1123,2013-11-30,2013,November,11-30,Paraguay,Presidente Hayes ,Tte. Esteban Martínez,1021.0,735202.0
1124,2013-11-30,2013,November,11-30,Paraguay,Presidente Hayes ,Villa Hayes,1223.0,735202.0
1125,2013-11-30,2013,November,11-30,Bolivia,Chuquisaca ,Machareti,3.0,735202.0
1126,2013-11-30,2013,November,11-30,Bolivia,Santa Cruz ,Cabezas,391.0,735202.0
1127,2013-11-30,2013,November,11-30,Bolivia,Santa Cruz ,Charagua,2894.0,735202.0
1128,2013-11-30,2013,November,11-30,Bolivia,Santa Cruz ,Concepción,4.0,735202.0
1129,2013-11-30,2013,November,11-30,Bolivia,Santa Cruz ,Cuatro Cañadas,143.0,735202.0
1130,2013-11-30,2013,November,11-30,Bolivia,Santa Cruz ,La Guardia,1.0,735202.0
1131,2013-11-30,2013,November,11-30,Bolivia,Santa Cruz ,Pailón,3514.0,735202.0
1132,2013-11-30,2013,November,11-30,Bolivia,Santa Cruz ,San Jose de Chiquitos,10.0,735202.0
1133,2013-11-30,2013,November,11-30,Bolivia,Tarija ,Villamontes,493.0,735202.0
1134,2013-11-30,2013,November,11-30,Bolivia,Tarija ,Yacuiba,18.0,735202.0
1135,2013-11-30,2013,November,11-30,Argentina,Chaco ,Almirante Brown,1404.0,735202.0
1136,2013-11-30,2013,November,11-30,Argentina,Chaco ,General Güemes,55.0,735202.0
1137,2013-11-30,2013,November,11-30,Argentina,Córdoba ,Cruz del Eje,11.0,735202.0
1138,2013-11-30,2013,November,11-30,Argentina,Córdoba ,Rio Seco,75.0,735202.0
1139,2013-11-30,2013,November,11-30,Argentina,Córdoba ,Tulumba,38.0,735202.0
1140,2013-11-30,2013,November,11-30,Argentina,Formosa ,Bermejo,547.0,735202.0
1141,2013-11-30,2013,November,11-30,Argentina,Jujuy ,El Carmen,4.0,735202.0
1142,2013-11-30,2013,November,11-30,Argentina,Jujuy ,San Pedro,665.0,735202.0
1143,2013-11-30,2013,November,11-30,Argentina,Jujuy ,Santa Barbara,987.0,735202.0
1144,2013-11-30,2013,November,11-30,Argentina,La Rioja ,Capital,45.0,735202.0
1145,2013-11-30,2013,November,11-30,Argentina,Salta ,Anta,4253.0,735202.0
1146,2013-11-30,2013,November,11-30,Argentina,Salta ,Caldera,1.0,735202.0
1147,2013-11-30,2013,November,11-30,Argentina,Salta ,Candelaria,27.0,735202.0
1148,2013-11-30,2013,November,11-30,Argentina,Salta ,Capital,173.0,735202.0
1149,2013-11-30,2013,November,11-30,Argentina,Salta ,Cerrillos,44.0,735202.0
1150,2013-11-30,2013,November,11-30,Argentina,Salta ,Chicoana,154.0,735202.0
1151,2013-11-30,2013,November,11-30,Argentina,Salta ,General Jose de San Martin,600.0,735202.0
1152,2013-11-30,2013,November,11-30,Argentina,Salta ,Gral. Martin M. Güemes,1597.0,735202.0
1153,2013-11-30,2013,November,11-30,Argentina,Salta ,La Viña,131.0,735202.0
1154,2013-11-30,2013,November,11-30,Argentina,Salta ,Metan,140.0,735202.0
1155,2013-11-30,2013,November,11-30,Argentina,Salta ,Orán,379.0,735202.0
1156,2013-11-30,2013,November,11-30,Argentina,Salta ,Rivadavia,2650.0,735202.0
1157,2013-11-30,2013,November,11-30,Argentina,Salta ,Rosario de la Frontera,39.0,735202.0
1158,2013-11-30,2013,November,11-30,Argentina,Santiago del Estero ,Alberdi,1107.0,735202.0
1159,2013-11-30,2013,November,11-30,Argentina,Santiago del Estero ,Belgrano,31.0,735202.0
1160,2013-11-30,2013,November,11-30,Argentina,Santiago del Estero ,Copo,1146.0,735202.0
1161,2013-11-30,2013,November,11-30,Argentina,Santiago del Estero ,Figueroa,1043.0,735202.0
1162,2013-11-30,2013,November,11-30,Argentina,Santiago del Estero ,General Taboada,515.0,735202.0
1163,2013-11-30,2013,November,11-30,Argentina,Santiago del Estero ,Juan F. Ibarra,804.0,735202.0
1164,2013-11-30,2013,November,11-30,Argentina,Santiago del Estero ,Moreno,2385.0,735202.0
1165,2013-11-30,2013,November,11-30,Argentina,Santiago del Estero ,Quebrachos,227.0,735202.0
1166,2013-11-30,2013,November,11-30,Argentina,Santiago del Estero ,Robles,48.0,735202.0
1167,2013-11-30,2013,November,11-30,Argentina,Santiago del Estero ,San Martin,13.0,735202.0
1168,2013-11-30,2013,November,11-30,Argentina,Santiago del Estero ,Sarmiento,425.0,735202.0
1169,2013-11-30,2013,November,11-30,Argentina,Tucumán ,Burruyacu,3.0,735202.0
1170,2013-11-30,2013,November,11-30,Argentina,Tucumán ,Trancas,193.0,735202.0
1171,2013-12-31,2013,December,12-31,Paraguay,Alto Paraguay ,Bahía Negra ,1931.0,735233.0
1172,2013-12-31,2013,December,12-31,Paraguay,Alto Paraguay ,Carmelo Peralta ,610.0,735233.0
1173,2013-12-31,2013,December,12-31,Paraguay,Alto Paraguay ,Fuerte Olimpo ,1715.0,735233.0
1174,2013-12-31,2013,December,12-31,Paraguay,Alto Paraguay ,La Victoria ,1301.0,735233.0
1175,2013-12-31,2013,December,12-31,Paraguay,Boquerón ,Filadelfia ,3399.0,735233.0
1176,2013-12-31,2013,December,12-31,Paraguay,Boquerón ,Mcal Estigarribia ,7753.0,735233.0
1177,2013-12-31,2013,December,12-31,Paraguay,Presidente Hayes ,Irala Fernandez ,150.0,735233.0
1178,2013-12-31,2013,December,12-31,Paraguay,Presidente Hayes ,Pinasco ,14.0,735233.0
1179,2013-12-31,2013,December,12-31,Paraguay,Presidente Hayes ,Tte. Esteban Martínez ,449.0,735233.0
1180,2013-12-31,2013,December,12-31,Bolivia,Chuquisaca ,Machareti ,23.0,735233.0
1181,2013-12-31,2013,December,12-31,Bolivia,Santa Cruz ,Cabezas ,63.0,735233.0
1182,2013-12-31,2013,December,12-31,Bolivia,Santa Cruz ,Charagua ,1060.0,735233.0
1183,2013-12-31,2013,December,12-31,Bolivia,Santa Cruz ,Pailón ,9.0,735233.0
1184,2013-12-31,2013,December,12-31,Bolivia,Tarija ,Villamontes ,236.0,735233.0
1185,2013-12-31,2013,December,12-31,Argentina,Catamarca ,Capayán ,7.0,735233.0
1186,2013-12-31,2013,December,12-31,Argentina,Catamarca ,Capital ,7.0,735233.0
1187,2013-12-31,2013,December,12-31,Argentina,Catamarca ,Paclín ,7.0,735233.0
1188,2013-12-31,2013,December,12-31,Argentina,Catamarca ,Santa Rosa ,69.0,735233.0
1189,2013-12-31,2013,December,12-31,Argentina,Catamarca ,Valle Viejo ,10.0,735233.0
1190,2013-12-31,2013,December,12-31,Argentina,Chaco ,12 de Octubre ,422.0,735233.0
1191,2013-12-31,2013,December,12-31,Argentina,Chaco ,9 de Julio ,527.0,735233.0
1192,2013-12-31,2013,December,12-31,Argentina,Chaco ,Almirante Brown ,571.0,735233.0
1193,2013-12-31,2013,December,12-31,Argentina,Chaco ,Chacabuco ,177.0,735233.0
1194,2013-12-31,2013,December,12-31,Argentina,Chaco ,Comandante Fernandez ,54.0,735233.0
1195,2013-12-31,2013,December,12-31,Argentina,Chaco ,General Belgrano ,76.0,735233.0
1196,2013-12-31,2013,December,12-31,Argentina,Chaco ,General Güemes ,508.0,735233.0
1197,2013-12-31,2013,December,12-31,Argentina,Chaco ,Independencia ,70.0,735233.0
1198,2013-12-31,2013,December,12-31,Argentina,Chaco ,Mayor Luis J. Fontana ,219.0,735233.0
1199,2013-12-31,2013,December,12-31,Argentina,Chaco ,O. Higgins ,73.0,735233.0
1200,2013-12-31,2013,December,12-31,Argentina,Chaco ,San Lorenzo ,29.0,735233.0
1201,2013-12-31,2013,December,12-31,Argentina,Córdoba ,Cruz del Eje ,631.0,735233.0
1202,2013-12-31,2013,December,12-31,Argentina,Córdoba ,Pocho ,252.0,735233.0
1203,2013-12-31,2013,December,12-31,Argentina,Córdoba ,Rio Primero ,20.0,735233.0
1204,2013-12-31,2013,December,12-31,Argentina,Córdoba ,Rio Seco ,183.0,735233.0
1205,2013-12-31,2013,December,12-31,Argentina,Córdoba ,San Alberto ,1014.0,735233.0
1206,2013-12-31,2013,December,12-31,Argentina,Córdoba ,San Javier ,138.0,735233.0
1207,2013-12-31,2013,December,12-31,Argentina,Córdoba ,San Justo ,3.0,735233.0
1208,2013-12-31,2013,December,12-31,Argentina,Formosa ,Bermejo ,2648.0,735233.0
1209,2013-12-31,2013,December,12-31,Argentina,Formosa ,Matacos ,927.0,735233.0
1210,2013-12-31,2013,December,12-31,Argentina,Formosa ,Patino ,2494.0,735233.0
1211,2013-12-31,2013,December,12-31,Argentina,Jujuy ,San Pedro ,14.0,735233.0
1212,2013-12-31,2013,December,12-31,Argentina,Jujuy ,Santa Barbara ,48.0,735233.0
1213,2013-12-31,2013,December,12-31,Argentina,La Rioja ,General San Martin ,121.0,735233.0
1214,2013-12-31,2013,December,12-31,Argentina,La Rioja ,Rosario Vera Peñaloza ,105.0,735233.0
1215,2013-12-31,2013,December,12-31,Argentina,Salta ,Anta ,2793.0,735233.0
1216,2013-12-31,2013,December,12-31,Argentina,Salta ,General Jose de San Martin ,1185.0,735233.0
1217,2013-12-31,2013,December,12-31,Argentina,Salta ,Gral. Martin M. Güemes ,20.0,735233.0
1218,2013-12-31,2013,December,12-31,Argentina,Salta ,Guachipas ,0.0,735233.0
1219,2013-12-31,2013,December,12-31,Argentina,Salta ,La Vina ,202.0,735233.0
1220,2013-12-31,2013,December,12-31,Argentina,Salta ,Metan ,1253.0,735233.0
1221,2013-12-31,2013,December,12-31,Argentina,Salta ,Oran ,1721.0,735233.0
1222,2013-12-31,2013,December,12-31,Argentina,Salta ,Rivadavia ,405.0,735233.0
1223,2013-12-31,2013,December,12-31,Argentina,Salta ,Rosario de la Frontera ,514.0,735233.0
1224,2013-12-31,2013,December,12-31,Argentina,San Luis ,Ayacucho ,2166.0,735233.0
1225,2013-12-31,2013,December,12-31,Argentina,San Luis ,Belgrano ,75.0,735233.0
1226,2013-12-31,2013,December,12-31,Argentina,San Luis ,Chacabuco ,569.0,735233.0
1227,2013-12-31,2013,December,12-31,Argentina,San Luis ,Junín ,1591.0,735233.0
1228,2013-12-31,2013,December,12-31,Argentina,San Luis ,La Capital ,32.0,735233.0
1229,2013-12-31,2013,December,12-31,Argentina,San Luis ,Libertador General San Martin ,16.0,735233.0
1230,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Alberdi ,1902.0,735233.0
1231,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Atamisqui ,80.0,735233.0
1232,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Avellaneda ,25.0,735233.0
1233,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Banda ,634.0,735233.0
1234,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Copo ,838.0,735233.0
1235,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Figueroa ,840.0,735233.0
1236,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,General Taboada ,125.0,735233.0
1237,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Jiménez ,445.0,735233.0
1238,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Juan F. Ibarra ,1145.0,735233.0
1239,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Moreno ,2381.0,735233.0
1240,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Ojo de Agua ,486.0,735233.0
1241,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Pellegrini ,2829.0,735233.0
1242,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Quebrachos ,415.0,735233.0
1243,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Rio Hondo ,170.0,735233.0
1244,2013-12-31,2013,December,12-31,Argentina,Santiago del Estero ,Robles ,32.0,735233.0
1245,2013-12-31,2013,December,12-31,Argentina,Tucumán ,Burruyacu ,461.0,735233.0
1246,2013-12-31,2013,December,12-31,Argentina,Tucumán ,Cruz Alta ,17.0,735233.0
1247,2013-12-31,2013,December,12-31,Argentina,Tucumán ,Graneros ,195.0,735233.0
1248,2013-12-31,2013,December,12-31,Argentina,Tucumán ,La Cocha ,27.0,735233.0
1249,2013-12-31,2013,December,12-31,Argentina,Tucumán ,Leales ,225.0,735233.0
1250,2013-12-31,2013,December,12-31,Argentina,Tucumán ,Simoca ,483.0,735233.0
1251,2013-12-31,2013,December,12-31,Argentina,Tucumán ,Trancas ,24.0,735233.0
1252,2014-01-31,2014,January,01-31,Paraguay,Alto Paraguay,Bahía Negra,931.0,735264.0
1253,2014-01-31,2014,January,01-31,Paraguay,Alto Paraguay,Fuerte Olimpo,214.0,735264.0
1254,2014-01-31,2014,January,01-31,Paraguay,Alto Paraguay,La Victoria,97.0,735264.0
1255,2014-01-31,2014,January,01-31,Paraguay,Boquerón,Filadelfia,3351.0,735264.0
1256,2014-01-31,2014,January,01-31,Paraguay,Boquerón,Mcal Estigarribia,5669.0,735264.0
1257,2014-01-31,2014,January,01-31,Paraguay,Presidente Hayes,Irala Fernandez,136.0,735264.0
1258,2014-01-31,2014,January,01-31,Paraguay,Presidente Hayes,Pinasco,19.0,735264.0
1259,2014-01-31,2014,January,01-31,Paraguay,Presidente Hayes,Tte. Esteban Martínez,252.0,735264.0
1260,2014-01-31,2014,January,01-31,Paraguay,Presidente Hayes,Villa Hayes,140.0,735264.0
1261,2014-01-31,2014,January,01-31,Bolivia,Santa Cruz,Pailón,430.0,735264.0
1262,2014-01-31,2014,January,01-31,Bolivia,Santa Cruz,San Jose de Chiquitos,177.0,735264.0
1263,2014-01-31,2014,January,01-31,Argentina,Chaco,Almirante Brown,1762.0,735264.0
1264,2014-01-31,2014,January,01-31,Argentina,Chaco,Chacabuco,85.0,735264.0
1265,2014-01-31,2014,January,01-31,Argentina,Chaco,Comandante Fernandez,1.0,735264.0
1266,2014-01-31,2014,January,01-31,Argentina,Chaco,General Belgrano,4.0,735264.0
1267,2014-01-31,2014,January,01-31,Argentina,Chaco,General Güemes,1051.0,735264.0
1268,2014-01-31,2014,January,01-31,Argentina,Chaco,Maipú,710.0,735264.0
1269,2014-01-31,2014,January,01-31,Argentina,Formosa,Bermejo,257.0,735264.0
1270,2014-01-31,2014,January,01-31,Argentina,Formosa,Patiño,2267.0,735264.0
1271,2014-01-31,2014,January,01-31,Argentina,Salta,Anta,386.0,735264.0
1272,2014-01-31,2014,January,01-31,Argentina,Santiago del Estero,Alberdi,1388.0,735264.0
